Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2022-02-01,174.0132222742642,180.15485543148478,172.5565428737224,179.32809448242188,44871108,0.0,0.0
2022-02-02,181.0997601026027,183.69815391609362,180.3123650130985,182.7926483154297,42714702,0.0,0.0
2022-02-03,182.7926390629933,185.19417774387864,182.51705204335036,184.6036376953125,28918394,0.0,0.0
2022-02-04,186.80834142444493,187.7925790377299,182.32021690967824,184.48553466796875,58889867,0.0,0.0
2022-02-07,184.24933946957785,184.83987958485034,179.91869116200988,181.2572479248047,25101983,0.0,0.0
2022-02-08,181.33598302506076,182.9107607432294,180.3517453915377,182.08399963378906,16825239,0.0,0.0
2022-02-09,182.91073774919533,183.46191175286648,180.115501724103,181.2178497314453,12351873,0.0,0.0
2022-02-10,180.07613243407573,183.77686141067338,179.32810345568086,182.87136840820312,20317032,0.0,0.0
2022-02-11,182.67452286561428,183.69813889372924,180.94226878317374,183.0288543701172,18793513,0.0,0.0
2022-02-14,182.22432189577324,182.22432189577324,176.17705601787924,176.9430389404297,23621214,5.25,0.0
2022-02-15,178.1928181809996,180.20857355135138,176.21737434048643,179.805419921875,13371177,0.0,0.0
2022-02-16,180.4504395145389,181.17611087246988,178.87814944285026,179.60382080078125,11664158,0.0,0.0
2022-02-17,179.8457111156754,180.89390021216605,178.0718506789946,179.523193359375,14564261,0.0,0.0
2022-02-18,179.523226907946,180.16826254108844,178.59597221401498,178.9185028076172,9004891,0.0,0.0
2022-02-21,177.6284070105794,178.43470149865473,175.08855062482428,175.77391052246094,16750193,0.0,0.0
2022-02-22,173.3549866637555,174.8869652254956,171.74238504862487,173.23403930664062,26741024,0.0,0.0
2022-02-23,174.8063468458605,175.37075938405545,173.3953155003731,174.12098693847656,11438476,0.0,0.0
2022-02-24,169.32350519038107,171.9842963937663,166.9045959655564,168.11404418945312,42933709,0.0,0.0
2022-02-25,170.53293328412147,174.56444392392865,169.7669503512076,172.5083770751953,24543858,0.0,0.0
2022-02-28,171.90365676725256,174.52413618462094,169.96852446299005,174.0403594970703,20806226,0.0,0.0
2022-03-02,172.87119392297308,174.6450671649544,171.29891664169264,173.5968780517578,20039140,0.0,0.0
2022-03-03,174.20161009458937,177.54776077240024,174.1612857897752,176.90272521972656,29631546,0.0,0.0
2022-03-04,175.53199170414678,183.35311743906755,174.96757925141762,181.82115173339844,69409780,0.0,0.0
2022-03-07,178.99910345799256,183.03061399137795,177.46713763260496,181.37770080566406,47001716,0.0,0.0
2022-03-08,180.53108799331105,184.19975656628327,180.41014062901002,182.9499969482422,37424203,0.0,0.0
2022-03-09,183.5950456309268,186.57836731425905,182.30496161465044,184.84481811523438,43923809,0.0,0.0
2022-03-10,186.25583930867114,187.4652874177732,183.71598294712075,187.0621337890625,37523806,0.0,0.0
2022-03-11,186.9814891414442,191.17425828648996,185.57045799238347,190.5695343017578,43305144,0.0,0.0
2022-03-14,190.4889145512315,193.06908236240744,189.72293162439257,192.7062530517578,36465969,0.0,0.0
2022-03-15,192.70626159404955,194.64138114969674,190.20671672909373,191.7790069580078,34269168,0.0,0.0
2022-03-16,193.51254142306126,195.9314502671168,192.78687004754755,195.6089324951172,22462538,0.0,0.0
2022-03-17,197.7456309214188,197.86657827762363,195.68955141999467,197.4634246826172,35541798,0.0,0.0
2022-03-21,198.269739991165,199.7614071721921,196.5765151569361,197.1409149169922,29052540,0.0,0.0
2022-03-22,197.18120859201375,202.18028481086003,196.37490144228656,201.3739776611328,38368305,0.0,0.0
2022-03-23,202.74470871623146,204.55889363144337,200.36612406118485,203.1881866455078,42051087,0.0,0.0
2022-03-24,203.1478591533221,206.81654045540617,202.74470553659432,205.48614501953125,39712133,0.0,0.0
