Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2021-01-04,0.0364999994635582,0.0364999994635582,0.035999998450279236,0.035999998450279236,1989,0.0,0.0
2021-01-05,0.05000000074505806,0.05000000074505806,0.02500000037252903,0.03750000149011612,7531,0.0,0.0
2021-01-06,0.02500000037252903,0.032499998807907104,0.02500000037252903,0.032499998807907104,68297,0.0,0.0
2021-01-07,0.032499998807907104,0.032499998807907104,0.032499998807907104,0.032499998807907104,0,0.0,0.0
2021-01-08,0.05000000074505806,0.06499999761581421,0.026000000536441803,0.0430000014603138,130685,0.0,0.0
2021-01-11,0.0430000014603138,0.0430000014603138,0.0430000014603138,0.0430000014603138,0,0.0,0.0
2021-01-12,0.026000000536441803,0.026000000536441803,0.019999999552965164,0.019999999552965164,121501,0.0,0.0
2021-01-13,0.019999999552965164,0.019999999552965164,0.019999999552965164,0.019999999552965164,0,0.0,0.0
2021-01-14,0.019999999552965164,0.019999999552965164,0.019999999552965164,0.019999999552965164,0,0.0,0.0
2021-01-15,0.039000000804662704,0.039000000804662704,0.02800000086426735,0.02800000086426735,20936,0.0,0.0
2021-01-19,0.03500000014901161,0.03500000014901161,0.020999999716877937,0.03009999915957451,36600,0.0,0.0
2021-01-20,0.03009999915957451,0.03009999915957451,0.03009999915957451,0.03009999915957451,0,0.0,0.0
2021-01-21,0.03500000014901161,0.03500000014901161,0.02459999918937683,0.03500000014901161,28200,0.0,0.0
2021-01-22,0.02800000086426735,0.02800000086426735,0.02800000086426735,0.02800000086426735,100,0.0,0.0
2021-01-25,0.02800000086426735,0.029999999329447746,0.026000000536441803,0.026000000536441803,6325,0.0,0.0
2021-01-26,0.026000000536441803,0.026000000536441803,0.026000000536441803,0.026000000536441803,0,0.0,0.0
2021-01-27,0.026000000536441803,0.02655000053346157,0.02199999988079071,0.02655000053346157,28225,0.0,0.0
2021-01-28,0.03500000014901161,0.03500000014901161,0.01810000091791153,0.018200000748038292,42455,0.0,0.0
2021-01-29,0.018200000748038292,0.018200000748038292,0.018200000748038292,0.018200000748038292,0,0.0,0.0
2021-02-01,0.032999999821186066,0.03500000014901161,0.032999999821186066,0.03500000014901161,15001,0.0,0.0
2021-02-02,0.03500000014901161,0.03500000014901161,0.03500000014901161,0.03500000014901161,23000,0.0,0.0
2021-02-03,0.029090000316500664,0.029400000348687172,0.01899999938905239,0.027000000700354576,29200,0.0,0.0
2021-02-04,0.027000000700354576,0.027000000700354576,0.027000000700354576,0.027000000700354576,0,0.0,0.0
2021-02-05,0.03500000014901161,0.03500000014901161,0.03500000014901161,0.03500000014901161,3350,0.0,0.0
2021-02-08,0.03500000014901161,0.03999999910593033,0.03500000014901161,0.03999999910593033,37458,0.0,0.0
2021-02-09,0.054999999701976776,0.07000000029802322,0.05000000074505806,0.06499999761581421,125650,0.0,0.0
2021-02-10,0.0794999971985817,0.08900000154972076,0.04500000178813934,0.06194999814033508,59261,0.0,0.0
2021-02-11,0.06972000002861023,0.07698000222444534,0.03604999929666519,0.054999999701976776,27139,0.0,0.0
2021-02-12,0.041999999433755875,0.09000000357627869,0.041999999433755875,0.09000000357627869,47448,0.0,0.0
2021-02-16,0.09000000357627869,0.09000000357627869,0.03799999877810478,0.039000000804662704,24006,0.0,0.0
2021-02-17,0.039000000804662704,0.039000000804662704,0.039000000804662704,0.039000000804662704,0,0.0,0.0
2021-02-18,0.04010000079870224,0.07999999821186066,0.03700000047683716,0.0430000014603138,164249,0.0,0.0
2021-02-19,0.07000000029802322,0.07999999821186066,0.07000000029802322,0.07000000029802322,7030,0.0,0.0
2021-02-22,0.08250000327825546,0.10000000149011612,0.020999999716877937,0.08799999952316284,520522,0.0,0.0
2021-02-23,0.07599999755620956,0.08500000089406967,0.05609999969601631,0.05609999969601631,15850,0.0,0.0
2021-02-24,0.054999999701976776,0.05999999865889549,0.05076000094413757,0.05090000107884407,13925,0.0,0.0
2021-02-25,0.05999999865889549,0.07500000298023224,0.04634999856352806,0.04634999856352806,4204,0.0,0.0
2021-02-26,0.07050000131130219,0.07050000131130219,0.04129000008106232,0.04129000008106232,124782,0.0,0.0
2021-03-01,0.06199999898672104,0.06499999761581421,0.05999999865889549,0.05999999865889549,8667,0.0,0.0
2021-03-02,0.039000000804662704,0.05999999865889549,0.039000000804662704,0.05999999865889549,1000,0.0,0.0
2021-03-03,0.05700000002980232,0.05700000002980232,0.038100000470876694,0.05000000074505806,30700,0.0,0.0
2021-03-04,0.03359999880194664,0.03359999880194664,0.03359999880194664,0.03359999880194664,37500,0.0,0.0
2021-03-05,0.03359999880194664,0.03359999880194664,0.03359999880194664,0.03359999880194664,0,0.0,0.0
2021-03-08,0.04800000041723251,0.054499998688697815,0.03400000184774399,0.03400000184774399,10122,0.0,0.0
2021-03-09,0.06499999761581421,0.06499999761581421,0.05900000035762787,0.05900000035762787,44003,0.0,0.0
2021-03-10,0.05310000106692314,0.05900000035762787,0.05310000106692314,0.05900000035762787,2500,0.0,0.0
2021-03-11,0.05900000035762787,0.05900000035762787,0.05900000035762787,0.05900000035762787,0,0.0,0.0
2021-03-12,0.04899999871850014,0.04899999871850014,0.035999998450279236,0.035999998450279236,1315,0.0,0.0
2021-03-15,0.0560000017285347,0.0560000017285347,0.03200000151991844,0.0560000017285347,58500,0.0,0.0
2021-03-16,0.054999999701976776,0.054999999701976776,0.054999999701976776,0.054999999701976776,7050,0.0,0.0
2021-03-17,0.032099999487400055,0.032099999487400055,0.032099999487400055,0.032099999487400055,203,0.0,0.0
2021-03-18,0.032099999487400055,0.032099999487400055,0.032099999487400055,0.032099999487400055,13084,0.0,0.0
2021-03-19,0.032099999487400055,0.032099999487400055,0.032099999487400055,0.032099999487400055,0,0.0,0.0
2021-03-22,0.03200000151991844,0.04270000010728836,0.024000000208616257,0.04270000010728836,77968,0.0,0.0
2021-03-23,0.04800000041723251,0.05000000074505806,0.02800000086426735,0.02800000086426735,11009,0.0,0.0
2021-03-24,0.02889999933540821,0.02889999933540821,0.02889999933540821,0.02889999933540821,222,0.0,0.0
