Datetime,Adj Close,Close,High,Low,Open,Volume,15m_Return_%,SMA20,SMA50
2026-06-04 09:30:00,311.8900146484375,311.8900146484375,313.5400085449219,310.4359130859375,313.30499267578125,5517795,,,
2026-06-04 09:45:00,312.3800048828125,312.3800048828125,312.4700012207031,310.8399963378906,311.8999938964844,1457485,0.15710353373361574,,
2026-06-04 10:00:00,311.397705078125,311.397705078125,312.3699951171875,310.79998779296875,312.364990234375,1445792,-0.314456683953257,,
2026-06-04 10:15:00,310.25,310.25,311.875,309.90008544921875,311.42498779296875,1218937,-0.36856568285789093,,
2026-06-04 10:30:00,310.42010498046875,310.42010498046875,310.8500061035156,310.05999755859375,310.260009765625,944619,0.054828357927072524,,
2026-06-04 10:45:00,310.42999267578125,310.42999267578125,310.760009765625,309.79998779296875,310.42999267578125,1038787,0.003185262537397371,,
2026-06-04 11:00:00,310.8550109863281,310.8550109863281,311.3500061035156,310.42498779296875,310.42999267578125,899030,0.13691277279086478,,
2026-06-04 11:15:00,310.3999938964844,310.3999938964844,311.29998779296875,310.2300109863281,310.8599853515625,719304,-0.14637598679847486,,
2026-06-04 11:30:00,310.19000244140625,310.19000244140625,310.57000732421875,309.6499938964844,310.4100036621094,796684,-0.06765188763120378,,
2026-06-04 11:45:00,310.3699951171875,310.3699951171875,310.4200134277344,309.9700012207031,310.17999267578125,842807,0.058026588337667384,,
2026-06-04 12:00:00,310.8550109863281,310.8550109863281,310.95989990234375,310.260009765625,310.3999938964844,833069,0.1562702183751652,,
2026-06-04 12:15:00,310.6300048828125,310.6300048828125,311.1099853515625,310.5799865722656,310.8500061035156,630271,-0.0723829745583604,,
2026-06-04 12:30:00,311.4100036621094,311.4100036621094,311.4898986816406,310.4800109863281,310.6300048828125,1024144,0.2511022010224462,,
2026-06-04 12:45:00,311.4049987792969,311.4049987792969,311.7900085449219,311.0,311.4100036621094,1139043,-0.0016071682841456436,,
2026-06-04 13:00:00,311.07000732421875,311.07000732421875,311.70001220703125,310.9599914550781,311.4100036621094,762184,-0.10757420606325452,,
2026-06-04 13:15:00,311.6650085449219,311.6650085449219,311.7049865722656,310.9800109863281,311.07000732421875,589236,0.19127566357850512,,
2026-06-04 13:30:00,311.69000244140625,311.69000244140625,311.9750061035156,311.6300048828125,311.6700134277344,570318,0.00801947469208919,,
2026-06-04 13:45:00,311.239990234375,311.239990234375,311.69000244140625,311.18499755859375,311.6799011230469,529930,-0.14437813324341686,,
2026-06-04 14:00:00,311.3164978027344,311.3164978027344,311.4649963378906,310.989990234375,311.2300109863281,593320,0.024581535393886078,,
2026-06-04 14:15:00,311.4200134277344,311.4200134277344,311.6499938964844,311.2349853515625,311.32000732421875,513349,0.03325092814887576,311.06421813964846,
2026-06-04 14:30:00,311.9549865722656,311.9549865722656,311.9750061035156,311.35919189453125,311.4100036621094,655391,0.1717850881332028,311.06746673583984,
2026-06-04 14:45:00,311.7300109863281,311.7300109863281,311.989990234375,311.4400939941406,311.9551086425781,633051,-0.07211796432861073,311.03496704101565,
2026-06-04 15:00:00,311.82501220703125,311.82501220703125,311.89990234375,311.6600036621094,311.7250061035156,585660,0.030475481139125016,311.05633239746095,
2026-06-04 15:15:00,311.94000244140625,311.94000244140625,312.07000732421875,311.7145080566406,311.82501220703125,738837,0.03687652685753218,311.1408325195313,
2026-06-04 15:30:00,311.4100036621094,311.4100036621094,311.9599914550781,311.0400085449219,311.94000244140625,912485,-0.16990407615209424,311.1903274536133,
2026-06-04 15:45:00,311.1600036621094,311.1600036621094,311.95001220703125,310.260009765625,311.4100036621094,3237992,-0.08028001575416388,311.22682800292966,
2026-06-05 09:30:00,313.6899108886719,313.6899108886719,314.2699890136719,312.3999938964844,312.989990234375,3837240,0.8130566900589553,311.3685729980469,
2026-06-05 09:45:00,313.6600036621094,313.6600036621094,314.5,312.9700012207031,313.69000244140625,2421141,-0.009534009709710745,311.5315734863281,
2026-06-05 10:00:00,313.55999755859375,313.55999755859375,313.75,312.5,313.6700134277344,2311317,-0.0318836008251,311.7000732421875,
2026-06-05 10:15:00,313.42498779296875,313.42498779296875,315.1700134277344,313.1499938964844,313.57501220703125,2091001,-0.04305707573548645,311.8528228759766,
2026-06-05 10:30:00,314.15509033203125,314.15509033203125,314.75,313.1000061035156,313.4200134277344,1419507,0.2329433094035105,312.01782684326173,
2026-06-05 10:45:00,312.9800109863281,312.9800109863281,314.260009765625,312.239990234375,314.1499938964844,1271956,-0.3740443436587859,312.1353271484375,
2026-06-05 11:00:00,313.0,313.0,313.489990234375,312.9700012207031,313.0,871124,0.006386674218861188,312.214826965332,
2026-06-05 11:15:00,313.42999267578125,313.42999267578125,313.57000732421875,312.6199951171875,313.01141357421875,1183891,0.13737785168730365,312.3160766601562,
2026-06-05 11:30:00,313.5,313.5,314.14990234375,313.3550109863281,313.4200134277344,1414933,0.02233587271629478,312.4375762939453,
2026-06-05 11:45:00,313.42999267578125,313.42999267578125,313.6210021972656,312.8699951171875,313.5,792621,-0.022330884918264626,312.5258255004883,
2026-06-05 12:00:00,313.1400146484375,313.1400146484375,313.54998779296875,312.6499938964844,313.4200134277344,1041699,-0.09251763842642591,312.5983261108398,
2026-06-05 12:15:00,312.0,312.0,313.2449951171875,311.8500061035156,313.1379089355469,1285582,-0.36405907744412325,312.6363265991211,
2026-06-05 12:30:00,311.05999755859375,311.05999755859375,312.1499938964844,310.79998779296875,312.0050048828125,1675947,-0.3012828337840556,312.6235015869141,
2026-06-05 12:45:00,310.8800048828125,310.8800048828125,311.67999267578125,310.6600036621094,311.0400085449219,2905797,-0.05786429537515403,312.596501159668,
2026-06-05 13:00:00,310.5150146484375,310.5150146484375,311.0,309.5799865722656,310.8999938964844,2053357,-0.11740550329462085,312.5245025634766,
